,date,id,meancircumplex.arousal,meancircumplex.valence,countappCat.builtin,countappCat.communication,countappCat.entertainment,countappCat.finance,countappCat.game,countappCat.office,countappCat.other,countappCat.social,countappCat.travel,countappCat.unknown,countappCat.utilities,countappCat.weather,countcall,countcircumplex.arousal,countcircumplex.valence,countmood,countscreen,countsms,sumactivity,sumappCat.builtin,sumappCat.communication,sumappCat.entertainment,sumappCat.finance,sumappCat.game,sumappCat.office,sumappCat.other,sumappCat.social,sumappCat.travel,sumappCat.unknown,sumappCat.utilities,sumappCat.weather,sumcall,Target,bin,handmatige_bin
886,2014-04-21,AS14.16,0.9933333333333334,0.6666666666666666,0.08370535714285714,0.024423337856173677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.6923076923076924,0.3846153846153846,0.6923076923076924,0.05851755526657998,0.0,0.03263601093727179,0.05025268674897378,0.05196186285027875,0.018389294222529065,0.0,0.0,0.0,0.0043945220919059235,0.0027215102398370373,0.0,0.0,0.0,0.0,0.058823529411764705,6.6,0.0,1
874,2014-04-09,AS14.16,0.5800000000000001,0.6296296296296297,0.05803571428571428,0.026458616010854818,0.0,0.01875,0.0,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.20588235294117646,0.7692307692307692,0.6923076923076924,0.9230769230769231,0.0247074122236671,0.0,0.17813243348986563,0.03333184928919528,0.02213955886215475,0.015032876569811107,0.03456884815898802,0.0,0.0,0.0,0.010020056114672497,0.0,0.0,0.0,0.0,0.20588235294117646,6.6,0.0,1
30,2014-03-25,AS14.01,0.7500000000000001,0.4777777777777778,0.4196428571428571,0.5861601085481682,0.012295081967213115,0.1375,0.0,0.0,0.13157894736842105,0.2774193548387097,0.057692307692307696,0.175,0.05263157894736842,0.0,0.5294117647058824,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.5370611183355006,0.0,0.2439571352484154,0.2501111101270319,0.7170716297341115,0.05435351714821392,0.04986872186556221,0.0,0.0015249328055602744,0.04451167445322187,0.16959543661978313,0.023652706667833086,0.11289072616071233,0.06651692256690138,0.17346559206447612,0.5294117647058824,6.6,0.0,1
43,2014-04-07,AS14.01,0.41833333333333333,0.48333333333333334,0.38281249999999994,0.3310719131614654,0.00819672131147541,0.15,0.03125,0.0,0.15789473684210525,0.10967741935483873,0.04807692307692308,0.0,0.08771929824561403,0.0,0.08823529411764706,0.6923076923076924,0.7692307692307692,0.7692307692307692,0.35240572171651496,0.0,0.2142412780009175,0.260537897246567,0.41926042843897243,0.07052074549323624,0.05742893396385302,0.04703744226752215,0.012392970095743885,0.05213044540898571,0.060558438662396775,0.08551037383579883,0.0,0.0941361909030076,0.0,0.08823529411764706,6.6,0.0,1
52,2014-04-16,AS14.01,0.555,0.5444444444444444,0.6238839285714286,0.5617367706919946,0.08060109289617487,0.13125,0.0,0.0,0.18421052631578946,0.27419354838709675,0.009615384615384616,0.0,0.28654970760233917,0.0,0.20588235294117646,0.8461538461538463,0.6923076923076924,0.9230769230769231,0.5396618985695709,0.0,0.26552162983524513,0.41173659377632293,0.611589813579527,0.41673501211682623,0.06386238980081954,0.0,0.0,0.04132682725973306,0.1659663351830754,0.012355078048516268,0.0,0.33807531509187233,0.0,0.20588235294117646,6.6,0.0,1
1922,2014-05-07,AS14.33,0.33749999999999997,0.36111111111111116,0.44308035714285715,0.13297150610583447,0.04234972677595629,0.0,0.0,0.0,0.07894736842105263,0.4483870967741936,0.019230769230769232,0.0,0.02631578947368421,0.0,0.23529411764705882,0.6923076923076924,0.576923076923077,0.6923076923076924,0.16644993498049415,0.0,0.09856837449805347,0.36415310603998624,0.21311070406355906,0.21157020873148918,0.0,0.0,0.0,0.01583510967985635,0.39691258407143193,0.059973976884697015,0.0,0.0063870181534664925,0.0,0.23529411764705882,6.6,0.0,1
851,2014-03-17,AS14.16,0.5000000000000001,0.5444444444444444,0.06026785714285714,0.02849389416553596,0.0,0.075,0.0,0.0,0.01754385964912281,0.004838709677419355,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.8461538461538463,0.9230769230769231,0.04031209362808843,0.09375,0.02778423188297074,0.04122942099869346,0.02442688682322826,0.019372272867058917,0.03644097744408748,0.0,0.0,0.007443571646558005,0.013378337256879725,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
849,2014-03-15,AS14.16,0.55,0.6722222222222222,0.040178571428571425,0.012211668928086838,0.0,0.15,0.0,0.0,0.0,0.00967741935483871,0.0,0.0,0.0,0.0,0.11764705882352941,0.6923076923076924,0.6153846153846154,0.6923076923076924,0.027308192457737322,0.09375,0.0,0.02057509305937514,0.011165239671540957,0.019372272867058917,0.0498742368623232,0.0,0.0,0.006772362010915865,0.008623716614587136,0.0,0.0,0.0,0.0,0.11764705882352941,6.6,0.0,1
819,2014-04-30,AS14.15,0.9400000000000001,0.3703703703703704,0.0234375,0.0101763907734057,0.0,0.075,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538463,0.7692307692307692,0.9230769230769231,0.005201560468140443,0.0,0.01892893658764957,0.06923731643052626,0.02732781746398262,0.0,0.12172658427827147,0.0,0.0,0.04933423535533688,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
1146,2014-04-07,AS14.23,0.65,0.5388888888888889,0.2544642857142857,0.9959294436906377,0.10928961748633881,0.0,0.21875,0.0,0.14035087719298245,0.09677419354838711,0.10576923076923077,0.06666666666666667,0.0,0.0,0.0980392156862745,0.7692307692307692,0.7692307692307692,0.7692307692307692,1.0,0.0,0.6595835076746778,0.2693046155536107,0.6472540364300187,0.45143553348216187,0.0,0.09511646463957887,0.0,0.040862585438741966,0.019198341607859794,0.2561329289613388,0.02877358071961784,0.0,0.0,0.0980392156862745,6.6,0.0,1
960,2014-04-21,AS14.17,0.7800000000000001,0.6666666666666666,0.15178571428571427,0.42740841248303935,0.02459016393442623,0.0,0.0,0.0,0.11403508771929824,0.22258064516129034,0.10576923076923077,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.4070221066319896,0.0,0.3446822811233066,0.0684738559669184,0.23354641244816116,0.30813600183202344,0.0,0.0,0.0,0.019816568504165764,0.05500519784620593,0.2779821393111511,0.0,0.0015409266432969582,0.0,0.0,6.6,0.0,1
1006,2014-03-26,AS14.19,0.37500000000000006,0.45,0.24553571428571425,0.29172320217096337,0.020491803278688523,0.0,0.0,0.0,0.12280701754385966,0.03870967741935484,0.0,0.0,0.0,0.0,0.39215686274509803,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.29518855656697013,0.0,0.30757355885767773,0.23064060954626342,0.3028450796569963,0.007507170542210781,0.0,0.0,0.0,0.02110999012631943,0.011685068212940637,0.0,0.0,0.0,0.0,0.39215686274509803,6.6,0.0,1
1007,2014-03-27,AS14.19,0.41500000000000004,0.47222222222222227,0.28906249999999994,0.32021709633649936,0.0,0.0,0.0,0.0,0.12280701754385966,0.048387096774193554,0.0,0.0875,0.0,0.0,0.43137254901960786,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.3263979193758128,0.0,0.3243364249156065,0.273647257608287,0.3210597610264596,0.07219990102449414,0.0,0.0,0.0,0.020265253208073826,0.013818151773403382,0.0,0.015695846534018437,0.0,0.0,0.43137254901960786,6.6,0.0,1
1013,2014-04-02,AS14.19,0.54,0.5777777777777778,0.20200892857142858,0.28900949796472186,0.0,0.0,0.0,0.0,0.10526315789473684,0.048387096774193554,0.038461538461538464,0.05,0.0,0.0,0.13725490196078433,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.24967490247074123,0.0,0.3118710974731421,0.2145796458848773,0.25345433760179237,0.0,0.0,0.0,0.0,0.01791729167748032,0.003934074313829976,0.16474687174103525,0.003299344342442511,0.0,0.0,0.13725490196078433,6.6,0.0,1
1017,2014-04-06,AS14.19,0.3950000000000001,0.6222222222222222,0.28348214285714285,0.2700135685210312,0.0,0.0,0.15625,0.0,0.12280701754385966,0.01935483870967742,0.0,0.0,0.0,0.0,0.5294117647058824,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.28608582574772434,0.0,0.35438391398012653,0.32352766524767074,0.17653011393338253,0.0,0.0,0.14931886634382677,0.0,0.043371497704016694,0.011402246086076132,0.0,0.0,0.0,0.0,0.5294117647058824,6.6,0.0,1
1034,2014-04-23,AS14.19,0.54,0.6888888888888888,0.3247767857142857,0.31614654002713705,0.0,0.0,0.0,0.0,0.12280701754385966,0.04193548387096774,0.0,0.0,0.0,0.0,0.27450980392156865,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.44603381014304294,0.0,0.34882515597803754,0.17002396483611898,0.28687504433123995,0.0,0.0,0.0,0.0,0.020751013284469447,0.008089094641003575,0.0,0.0,0.0,0.0,0.27450980392156865,6.6,0.0,1
1044,2014-05-03,AS14.19,0.66,0.6666666666666666,0.24330357142857142,0.16689280868385348,0.0,0.0,0.0,0.0,0.11403508771929824,0.048387096774193554,0.0,0.025,0.0,0.0,0.4117647058823529,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.2418725617685306,0.0625,0.4655751442115588,0.18124488398569155,0.1799328213592998,0.0,0.0,0.0,0.0,0.026829193468162652,0.014404725538307444,0.0,0.000497128321550537,0.0,0.0,0.4117647058823529,6.6,0.0,1
663,2014-04-19,AS14.13,0.31999999999999995,0.4444444444444444,0.047991071428571425,0.5156037991858887,0.006147540983606557,0.0,0.0,0.015817223198594025,0.2894736842105263,0.06774193548387097,0.0,0.0,0.0,0.0,0.029411764705882353,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.33810143042912877,0.0,0.1624678779563095,0.09270296686180947,0.509216341772592,0.0676521299963347,0.0,0.0,0.07092787818217935,0.1596513519207442,0.016191889619302163,0.010084304339916875,0.0,0.0,0.0,0.029411764705882353,6.6,0.0,1
656,2014-04-12,AS14.13,0.7800000000000001,0.6888888888888888,0.12053571428571427,0.5943012211668929,0.004098360655737705,0.0,0.0,0.007908611599297012,0.2631578947368421,0.10967741935483873,0.0,0.0,0.0,0.0,0.058823529411764705,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.4824447334200261,0.3125,0.3818217454693791,0.18121231030661508,0.5001032603517499,0.03689787326232306,0.0,0.0,0.09473471591509203,0.07591436955655383,0.02293781779062353,0.0,0.0,0.0,0.0,0.058823529411764705,6.6,0.0,1
1722,2014-04-06,AS14.31,0.7200000000000001,0.46666666666666673,0.21763392857142855,0.06241519674355495,0.054644808743169404,0.01875,0.0,0.026362038664323375,0.08771929824561403,0.00967741935483871,0.09615384615384616,0.0,0.05847953216374269,0.0,0.0980392156862745,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.08452535760728219,0.0,0.4791650038711422,0.3507653239395914,0.0608811443098589,0.052936250087943906,0.034407852676618826,0.0,0.25440165661052205,0.026049156709748257,0.009637260829800794,0.03493471308612758,0.0,0.09470048110471957,0.0,0.0980392156862745,6.6,0.0,1
1001,2014-03-21,AS14.19,0.8,0.5555555555555555,0.09040178571428571,0.04477611940298508,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.37254901960784315,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.06241872561768531,0.0,0.15054185728494504,0.04674400220787718,0.06894733415888155,0.0,0.0,0.0,0.0,0.04931068158928601,0.00033942024159141056,0.0,0.0,0.0,0.0,0.37254901960784315,6.6,0.0,1
1215,2014-05-21,AS14.24,0.645,0.5722222222222223,0.30357142857142855,0.14925373134328357,0.004098360655737705,0.0,0.0,0.0,0.09649122807017545,0.12903225806451615,0.0,0.0,0.03508771929824561,0.0,0.11764705882352941,0.6923076923076924,0.6923076923076924,0.7692307692307692,0.17035110533159947,0.02083333333333333,0.09476143602007352,0.2788885290065342,0.16565971117864564,0.0027525195803486386,0.0,0.0,0.0,0.022942095101674487,0.023432938996637263,0.0,0.0,0.002307552996212145,0.0,0.11764705882352941,6.6,0.0,1
1721,2014-04-05,AS14.31,0.7800000000000001,0.5555555555555555,0.18973214285714285,0.07327001356852103,0.05737704918032787,0.0,0.0,0.026362038664323375,0.09649122807017545,0.02903225806451613,0.09615384615384616,0.0,0.07017543859649122,0.0,0.13725490196078433,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.10013003901170352,0.0,0.5200382497090743,0.23772609803762002,0.062476631559119034,0.05102171382286812,0.012154204400203802,0.0,0.25440165661052205,0.042830051872080964,0.012131620600265116,0.03493471308612758,0.0,0.09981055606374073,0.0,0.13725490196078433,6.6,0.0,1
437,2014-04-01,AS14.08,0.5000000000000001,0.6444444444444444,0.008928571428571428,0.1614654002713704,0.018442622950819672,0.0,0.0,0.0,0.15789473684210525,0.14193548387096774,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.11573472041612486,0.0,0.19574248329048977,0.002738269478123811,0.11133638286095396,0.01648178350433481,0.0,0.0,0.0,0.020570725198647673,0.054331747659663754,0.0,0.0,0.005769266187403692,0.0,0.0,6.6,0.0,1
449,2014-04-13,AS14.08,0.6600000000000001,0.6666666666666666,0.028459821428571428,0.10447761194029852,0.006147540983606557,0.0,0.0,0.0,0.21052631578947367,0.20967741935483872,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.1235370611183355,0.0,0.09517643422510182,0.008558436972219386,0.04480916080060634,0.03762135511139927,0.0,0.0,0.0,0.03841604703541688,0.05528063638965119,0.0,0.0,0.002320982386778724,0.0,0.0,6.6,0.0,1
425,2014-03-20,AS14.08,0.54,0.6,0.02120535714285714,0.09769335142469471,0.010245901639344262,0.0,0.0,0.0,0.16666666666666666,0.11290322580645161,0.0,0.0,0.017543859649122806,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.10273081924577374,0.0,0.13640120394697364,0.016705958171710642,0.07252601792728006,0.024997942162509175,0.0,0.0,0.0,0.021439015882944185,0.048427856817213434,0.0,0.0,0.013194568080103627,0.0,0.0,6.6,0.0,1
390,2014-04-20,AS14.07,0.32500000000000007,0.26111111111111107,0.056919642857142856,0.16417910447761197,0.0,0.0,0.0,0.0,0.08771929824561403,0.03548387096774194,0.0,0.05,0.0,0.0,0.0,0.5384615384615385,0.5384615384615385,0.5384615384615385,0.0962288686605982,0.0625,0.12557269757981812,0.09873504159296217,0.19707987160871024,0.022509403769240814,0.0,0.0,0.0,0.03425517248699128,0.05267434374050821,0.0,0.03985788035520229,0.0,0.0,0.0,6.6,0.0,1
370,2014-03-31,AS14.07,0.54,0.4444444444444444,0.2779017857142857,0.2903663500678426,0.031420765027322405,0.0,0.0,0.0,0.18421052631578946,0.11612903225806452,0.08333333333333333,0.0,0.0,0.0,0.14705882352941177,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.27698309492847856,0.08333333333333334,0.140223048922283,0.37255366766252157,0.3052087320714989,0.30770460335755373,0.0,0.0,0.0,0.07061578995042224,0.10534823828962968,0.18025497283588535,0.0,0.0,0.0,0.14705882352941177,6.6,0.0,1
1347,2014-03-31,AS14.26,0.64,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
1221,2014-05-27,AS14.24,0.755,0.6296296296296297,0.2935267857142857,0.135685210312076,0.0,0.0,0.0,0.0,0.10526315789473684,0.016129032258064516,0.0,0.0,0.0,0.0,0.07843137254901962,0.7692307692307692,0.6923076923076924,0.8461538461538463,0.15344603381014307,0.0,0.10351212511072008,0.28729325150048446,0.1405644933248178,0.0,0.0,0.0,0.0,0.02227880941819145,0.009951526353735793,0.0,0.0,0.0,0.0,0.07843137254901962,6.6,0.0,1
364,2014-03-25,AS14.07,0.6000000000000001,0.7592592592592592,0.20647321428571427,0.9647218453188603,0.023224043715846996,0.0,0.0,0.0,0.07017543859649122,0.08064516129032259,0.009615384615384616,0.0,0.0,0.0,0.17647058823529413,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.8426527958387516,0.5,0.1536981725166751,0.2700936356559099,0.5353478809539725,0.2626488245014403,0.0,0.0,0.0,0.054909208228522716,0.07840523357376583,0.06501300461445099,0.0,0.0,0.0,0.17647058823529413,6.6,0.0,1
1282,2014-04-12,AS14.25,0.5800000000000001,0.5111111111111111,0.3872767857142857,0.15061058344640435,0.004098360655737705,0.0,0.0,0.01054481546572935,0.1929824561403509,0.06774193548387097,0.0,0.0,0.0,0.0,0.11764705882352941,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.2522756827048115,0.125,0.21525237177279793,0.4186801371114124,0.17355371539347583,0.006609993257468064,0.0,0.01513899971530384,0.023797843353371952,0.06621661526275317,0.15632357175878728,0.0646189779886659,0.0,0.0,0.11865497593953882,0.11764705882352941,6.6,0.0,1
451,2014-04-15,AS14.08,0.54,0.6,0.047991071428571425,0.1451831750339213,0.0027322404371584704,0.0,0.0,0.0,0.20175438596491227,0.2161290322580645,0.0,0.0,0.02631578947368421,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.15864759427828348,0.0,0.09502176448032623,0.04670441448841573,0.10090457234504804,0.03348176337439907,0.0,0.0,0.03408278786704457,0.04123319376999981,0.06436584100517129,0.0,0.0,0.013211450742530186,0.0,0.0,6.6,0.0,1
1357,2014-04-10,AS14.26,0.5800000000000001,0.35555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
417,2014-03-12,AS14.08,0.6000000000000001,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
339,2014-04-21,AS14.06,0.7000000000000001,0.5555555555555555,0.025669642857142853,0.24559023066485755,0.5710382513661203,0.0,0.0,0.0,0.11403508771929824,0.19354838709677422,0.028846153846153848,0.0,0.0,0.0,0.08823529411764706,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3146944083224968,0.0,0.15885096937624435,0.05397369461426901,0.2690350963455896,0.48402350777882513,0.0,0.0,0.0,0.023751792158078922,0.15256611388332378,0.08936350292794755,0.0,0.0,0.0,0.08823529411764706,6.6,0.0,1
1340,2014-03-24,AS14.26,0.6375000000000001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.0,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,6.6,0.0,1
1356,2014-04-09,AS14.26,0.6250000000000001,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538463,0.8461538461538463,0.8461538461538463,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1
879,2014-04-14,AS14.16,0.805,0.6111111111111112,0.04241071428571428,0.00814111261872456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.7692307692307692,0.5384615384615385,0.8461538461538463,0.033810143042912875,0.0625,0.021679776400562723,0.027357432347648574,0.003980626418918609,0.0,0.0,0.0,0.0,0.0008871918545842818,0.002106300524029479,0.0,0.0,0.0,0.0,0.11764705882352941,6.6,0.0,1
459,2014-04-23,AS14.08,0.44000000000000006,0.4888888888888889,0.033482142857142856,0.12890094979647218,0.0,0.0,0.0,0.0,0.14035087719298245,0.21290322580645163,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.12613784135240574,0.0,0.2120357264414639,0.03986976710235539,0.08828515865535706,0.06821208103076432,0.0,0.0,0.0030837872711026782,0.017062813386855644,0.06125286047180649,0.0,0.0,0.003855386183229063,0.0,0.0,6.666666666666667,0.0,1
465,2014-04-29,AS14.08,0.4116666666666667,0.5018518518518519,0.018973214285714284,0.09362279511533243,0.004098360655737705,0.0,0.0,0.0,0.09649122807017545,0.1,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.0728218465539662,0.125,0.0537051299552857,0.02752683925525386,0.071672343130832,0.03266759716132031,0.0,0.0,0.0,0.015546939529776697,0.052040282023689176,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1
723,2014-04-09,AS14.14,0.5933333333333334,0.6444444444444444,0.10044642857142856,0.017639077340569877,0.0,0.0,0.0,0.0,0.10526315789473684,0.00967741935483871,0.0,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.07932379713914174,0.0,0.151478841331607,0.12541347916672474,0.01175217982128699,0.0,0.0,0.0,0.0,0.021861820522919812,0.006105521626164905,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1
1717,2014-04-01,AS14.31,0.0,0.0,0.10379464285714285,0.0814111261872456,0.0,0.0,0.0,0.0,0.02631578947368421,0.02903225806451613,0.0,0.0,0.017543859649122806,0.0,0.029411764705882353,0.0,0.0,0.0,0.08192457737321197,0.09375,0.037358197658129685,0.16299851177517685,0.16905811760862,0.0,0.0,0.0,0.0,0.04798294707337914,0.0040359003863073995,0.0,0.0,0.017719889004168484,0.0,0.029411764705882353,6.666666666666667,0.0,1
128,2014-04-15,AS14.02,0.5650000000000001,0.5444444444444444,0.15959821428571427,0.16010854816824968,0.045081967213114756,0.0,0.0,0.0,0.07894736842105263,0.048387096774193554,0.3269230769230769,0.0,0.14035087719298245,0.0,0.39215686274509803,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.2795838751625488,0.1875,0.5159316477707301,0.16655439248632217,0.11318745132675882,0.04822295518219283,0.0,0.0,0.0,0.020120586558563608,0.005678144096161095,0.11019345145105944,0.0,0.06406663433381014,0.0,0.39215686274509803,6.666666666666667,0.0,1
1078,2014-04-02,AS14.20,0.68,0.45,0.06529017857142856,0.06512890094979648,0.012295081967213115,0.0,0.0,0.0,0.0,0.08709677419354839,0.019230769230769232,0.0,0.0,0.0,0.0,0.7692307692307692,0.7692307692307692,0.6923076923076924,0.04161248374512354,0.15625,0.016313399765709398,0.09575698703930155,0.03959495042664785,0.04417663879102397,0.0,0.3949936403190084,0.0,0.006150150024404321,0.0663924521697502,0.06422113260263089,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1
745,2014-05-01,AS14.14,0.7500000000000001,0.5833333333333334,0.041294642857142856,0.00203527815468114,0.0,0.0,0.0,0.0,0.03508771929824562,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.026007802340702213,0.0,0.10050114764312423,0.05479659609808919,0.001266078343880272,0.0,0.0,0.0,0.0,0.006729107409680426,0.015034211117874249,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,1
1304,2014-05-04,AS14.25,0.6000000000000001,0.39999999999999997,0.45535714285714285,0.24830393487109906,0.040983606557377046,0.0,0.04166666666666667,0.0,0.2192982456140351,0.014516129032258065,0.2692307692307692,0.0,0.0,0.0,0.27450980392156865,0.6923076923076924,0.7692307692307692,0.8461538461538463,0.3446033810143043,0.03125,0.27515792226614877,0.34725152747075666,0.40448854852540345,0.33935932593016743,0.03836401439159617,0.16931117582405852,0.006197641468098604,0.07760965913774898,0.02826637869006865,0.600660437227219,0.0,0.0,0.2378295397514245,0.27450980392156865,6.666666666666667,0.0,1
470,2014-05-04,AS14.08,0.5800000000000001,0.6666666666666666,0.036830357142857144,0.12754409769335143,0.0,0.0,0.0,0.0,0.10526315789473684,0.1,0.0,0.025,0.02631578947368421,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.08582574772431731,0.0,0.40895845634437367,0.030989040918544382,0.052860078469119554,0.008491643983949464,0.0,0.0,0.0,0.01521500590079998,0.04357294016060446,0.0,0.07595268809917395,0.017412931505503746,0.0,0.0,6.666666666666667,0.0,1
732,2014-04-18,AS14.14,0.55,0.4055555555555556,0.09486607142857142,0.00407055630936228,0.0,0.0,0.0,0.005272407732864675,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.07152145643693109,0.0,0.11254296348789833,0.1502822943211415,0.003079986933720055,0.0,0.0,0.0,0.058985911974834236,0.022862564792848292,0.0014461155206264326,0.0,0.0,0.0,0.0,0.0,6.75,0.0,1
1020,2014-04-09,AS14.19,0.42,0.6,0.32700892857142855,0.2930800542740841,0.0,0.0,0.0,0.0,0.10526315789473684,0.01935483870967742,0.0,0.0,0.05263157894736842,0.0,0.47058823529411764,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.37321196358907677,0.03125,0.3570031899178855,0.2445009477573467,0.26861144824520455,0.0,0.0,0.0,0.0,0.02203483892786165,0.01798784100679961,0.0,0.0,0.04016538870028055,0.0,0.47058823529411764,6.75,0.0,1
568,2014-03-27,AS14.12,0.45000000000000007,0.6666666666666666,0.24441964285714285,0.036635006784260515,0.020491803278688523,0.0,0.0,0.0,0.10526315789473684,0.4161290322580645,0.0,0.0,0.0,0.0,0.058823529411764705,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.23407022106631992,0.0,0.22054859852967745,0.16192465030401995,0.10109851810278256,0.06169715687577816,0.0,0.0,0.0,0.02961100955366922,0.29410612331802743,0.0,0.0,0.0031079446739804405,0.0,0.058823529411764705,6.75,0.0,1
235,2014-03-18,AS14.05,0.5183333333333334,0.4888888888888889,0.07477678571428571,0.24151967435549526,0.31830601092896177,0.0,0.0,0.0,0.23684210526315788,0.0,0.0,0.041666666666666664,0.05847953216374269,0.0,0.29411764705882354,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.3159947984395319,0.0625,0.19661820063264496,0.11290268987854349,0.25935089369228326,0.26941029054273696,0.0,0.0,0.0,0.04248939462604835,0.0,0.0,0.013663848638060408,0.02624767991290592,0.0,0.29411764705882354,6.75,0.0,1
569,2014-03-28,AS14.12,0.525,0.625,0.5340401785714285,0.09158751696065129,0.05122950819672131,0.0,0.0,0.0,0.10526315789473684,0.47903225806451616,0.0,0.0,0.017543859649122806,0.0,0.2647058823529412,0.6923076923076924,0.6923076923076924,0.6923076923076924,0.3823146944083225,0.0,0.26429456373441707,0.3613451122451532,0.13875309972413116,0.16784450043179708,0.0,0.0,0.0,0.030920206383332306,0.2973229933968024,0.0,0.0,0.006606109068138424,0.0,0.2647058823529412,6.75,0.0,1
1523,2014-04-18,AS14.28,0.59,0.37222222222222223,0.7745535714285714,0.2401628222523745,0.020491803278688523,0.33749999999999997,0.07291666666666667,0.0,0.10526315789473684,0.535483870967742,0.07692307692307693,0.0,1.0,0.1111111111111111,0.058823529411764705,0.8461538461538463,0.6923076923076924,0.9230769230769231,0.49544863459037713,0.0,0.16344525495393444,0.7247502719278072,0.2582745876821079,0.12494631186691602,0.13115850143114166,0.1568751269481921,0.0,0.02292246696329873,0.23781758567995828,0.09885520510908459,0.006451292799868336,1.0,0.4381070469105186,0.058823529411764705,6.75,0.0,1
